"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11"
"927";0,673;16,698;28,849;24,389;0,742;3,349;15,635;0;1,01;4,735;3,92
"928";0,067;22,043;1,58;45,317;3,45;0,864;18,487;0;3,267;1,859;3,066
"929";0,157;10,627;27,039;20,264;1,403;1,641;28,294;0;0,221;4,508;5,846
"930";0,009;2,085;48,82;44,929;0,012;2,906;0,898;0;0,062;0,07;0,21
"931";0,195;61,761;20,359;7,676;0,213;1,298;6,622;0;0,176;0,728;0,972
"932";0,104;50,8;7,293;32,527;0,036;0,966;3,797;0;0,038;0,923;3,516
"933";0,041;31,457;18,508;33,471;1,592;1,429;8,754;0;0,474;1,229;3,045
"934";1,349;15,731;47,79;8,347;1,032;2,803;7,468;0;1,771;5,503;8,206
"935";0,069;36,704;7,633;10,527;1,555;11,043;27,292;0;1,409;1,587;2,181
"936";1,017;39,736;6,091;14,407;0,197;12,157;20,473;0;0,772;1,424;3,726
"937";0,223;5,311;2,199;69,009;0,247;0,317;12,407;0;0,124;9,384;0,78
"938";0,479;47,722;11,381;11,029;0,751;2,019;20,271;0;0,654;3,134;2,56
"939";0,054;79,516;2,255;12,194;0,604;0,841;2,889;0;0,118;0,525;1,004
"940";0,345;21,578;4,12;38,589;0,302;1,103;27,911;0;0,52;3,378;2,153
"941";0,152;42,62;0,537;7,971;0,053;0,846;47,287;0;0,077;0,175;0,282
"942";0,092;79,745;3,513;11,123;0,048;0,882;2,308;0;0,479;0,962;0,848
"943";0,692;46,404;3,961;31,086;0,257;1,709;12,007;0;0,212;2,794;0,878
"944";0,12;37,244;4,019;12,862;0,268;2,113;22,515;0;0,025;10,851;9,983
"945";2,573;30,845;6,495;10,844;0,138;11,202;11,829;0;1,056;22,319;2,698
"946";2,633;36,909;8,87;24,521;0,311;2,466;10,911;0;0,866;2,881;9,633
"947";0,174;56,393;9,889;14,512;0,41;4,928;8,629;0;1,32;1,538;2,208
"948";0,233;42,625;17,785;6,807;0;1,455;26,215;0;0,221;1,515;3,142
"949";0,639;38,154;22,403;9,691;1,066;7,247;9,204;0;0,93;5,09;5,577
"950";0,232;54,487;2,676;2,942;0,043;4,138;26,254;0;0,139;8,113;0,976
"951";0,122;56,014;12,382;8,036;0,112;2,517;17,336;0;0,358;1,211;1,913
"952";0,058;7,207;59,062;3,814;0,455;0,48;27,322;0;0,202;0,78;0,62
"953";0,35;35,439;9,685;16,98;4,866;2,182;12,358;0;0,972;9,419;7,748
"954";1,758;33,377;10,472;14,387;0,217;1,545;19,889;0;6,829;1,831;9,695
"955";0,084;6,676;2,985;66,55;0,135;2,704;14,925;0;0,171;0,427;5,343
"956";0,236;13,419;5,887;10,584;1,02;6,056;17,014;0;5,711;4,215;35,858
"957";2,624;14,119;22,572;39,243;0,271;4,228;6,61;0;0,249;0,678;9,405
"958";0,188;39,775;7,309;27,891;1,646;4,004;7,031;0;0,518;1,792;9,846
"959";0,286;41,613;6,435;14,775;1,124;2,245;9,559;0;10,388;2,171;11,403
"960";0,43;60,113;5,733;7,606;0,999;2,418;11,842;0;0,369;7,134;3,356
"961";0,061;15,798;9,932;9,216;0,399;0,636;56,844;0;0,461;3,192;3,461
"962";0,283;16,501;4,492;38,694;0,1;2,093;5,734;0;0,269;1,161;30,673
"963";3,209;43,902;8,077;8,743;0;6,393;16,281;0;10,778;1,364;1,252
"964";0,165;65,729;4,346;8,504;0,402;0,715;11,46;0;1,076;2,079;5,524
"965";0,413;42,599;7,282;15,217;0,355;3,674;15,807;0;0,589;10,564;3,499
"966";0;63,957;1,942;3,287;0,13;0,674;28,881;0;0,107;0,418;0,605
"967";0,469;35,767;3,053;28,433;1,001;17,25;6,383;0;1,053;1,02;5,573
"968";0,379;19,759;11,401;17,287;0,249;30,417;5,452;0;0,222;1,55;13,283
"969";0,367;33,577;4,264;12,81;1,534;29,043;10,615;0;0,796;3,537;3,458
"970";0,16;17,617;34,323;27,27;0,441;2,173;11,643;0;0,927;1,31;4,136
"971";6,864;30,034;5,139;12,031;0,146;1,532;18,658;0;0,116;1,38;24,099
"972";0,495;16,251;37,62;24,102;0,575;9,858;7,873;0;0,397;1,186;1,642
"973";0,033;23,541;1,662;11,977;0,143;0,503;4,392;0;0,058;0,259;57,431
"974";0,37;50,284;5,964;10,702;0,866;3,761;18,277;0;0,961;3,024;5,79
"975";0,429;43,671;19,084;8,827;4,672;5,43;11,255;0;0,921;1,366;4,345
"976";0,06;24,466;49,692;18,315;0,109;0,81;2,08;0;0,105;0,767;3,595
"977";0,466;21,863;12,329;15,474;1,904;14,567;27,617;0;0,799;0,842;4,139
"978";0,3;6,006;26,894;54,561;0,387;1,246;7,938;0;0,563;0,691;1,412
"979";0,135;30,336;4,321;16,671;0,639;2,986;7,187;0;10,043;25,113;2,568
"980";0,189;6,752;20,229;14,533;0,891;0,385;28,953;0;0,626;1,159;26,282
"981";1,085;12,419;7,035;10,967;0,26;13,614;31,569;0;0,105;19,215;3,731
"982";0,013;2,428;0,16;96,482;0,089;0,089;0,473;0;0,016;0,204;0,047
"983";0,279;24,456;50,3;14,406;0,751;0,783;4,418;0;0,114;1,632;2,861
"984";0,49;26,426;7,325;18,881;0,91;21,292;18,879;0;2,353;1,805;1,638
"985";0,172;38,951;10,294;32,302;0,974;0,891;12,866;0;0,58;0,505;2,465
"986";0,438;20,745;8,197;49,162;0,151;2,414;15,305;0;0,46;1,293;1,834
"987";0,254;30,198;11,858;14,995;0,379;4,795;17,301;0;2,123;3,011;15,087
"988";4,478;27,451;11,762;14,102;0,533;8,136;21,529;0;0,567;2,765;8,677
"989";0,678;34,061;10,824;24,354;0,861;2,153;8,493;0;1,56;2,832;14,183
"990";0,144;25,016;6,462;29,018;0,209;0,479;36,837;0;0,188;0,744;0,903
"991";0,425;28,333;4,319;25,295;0,815;10,376;13,931;0;0,458;1,89;14,158
"992";0,264;75,364;1,075;8,83;1,027;3,437;8,184;0;0,138;0,978;0,703
"993";0,085;11,511;2,12;75,441;0,021;0,28;4,683;0;0,115;2,756;2,988
"994";0,221;34,243;4,538;47,553;0,359;1,073;8,785;0;0,315;1,76;1,153
"995";0,703;25,18;9,26;24,595;0,317;3,399;25,749;0;4,153;2,573;4,072
"996";3,382;37,144;7,411;16,079;1,955;2,17;21,311;0;0,689;2,196;7,662
"997";1,433;15,381;57,382;8,544;0,197;0,934;4,087;0;9,947;1,033;1,062
"998";0,428;22,823;9,393;30,303;3,172;4,835;15,932;0;0,429;2,577;10,107
"999";0,842;27,458;14,899;8,101;0,862;0,622;42,021;0;0,411;1,195;3,591
"1000";0,281;20,717;6,503;27,475;0,15;2,302;35,247;0;1,514;1,23;4,581
