"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11"
"978";0,551;8,48;1,357;5,55;8,703;9,708;29,324;5,333;17,906;13,088;0
"979";0,962;6,466;0,147;1,373;0,258;6,799;67,356;7,301;6,809;2,529;0
"980";1,815;4,268;3,223;25,071;0,932;24,015;31,042;0;4,335;5,298;0
"981";0,076;0,93;0,304;7,527;0,114;65,081;11,925;7,808;4,125;2,11;0
"982";0,498;2,778;1,567;0;1,205;1,553;74,89;0;11,651;5,858;0
"983";0;0;0,539;3,224;3,016;13,383;55,89;6,705;12,476;4,766;0
"984";0,626;1,561;0,175;4,423;10,297;36,33;31,413;0;9,333;5,84;0
"985";0,627;12,39;1,045;11,554;3,739;7,886;32;0;22,382;8,376;0
"986";0,079;2,373;0,396;52,951;0,82;6,027;20,747;3,571;8,522;4,515;0
"987";0,127;2,361;0,125;2,267;0,141;58,877;11,03;7,236;13,877;3,96;0
"988";0,092;2,574;0,721;0;1,057;25,46;54,019;0;7,234;8,844;0
"989";0,132;0,582;0,759;9,58;0,168;9,548;47,626;0;21,02;10,586;0
"990";0,373;1,239;1,131;9,416;40,561;1,866;25,9;5,742;12,794;0,977;0
"991";0;3,356;0,721;2,625;0,798;5,078;39,897;20,031;10,479;17,016;0
"992";0,285;1,551;0,699;1,073;0,691;1,057;12,062;21,512;5,637;55,432;0
"993";0,085;16,057;2,655;0;1,691;6,399;54,009;10,44;5,634;3,031;0
"994";0,08;0,085;0,397;2,011;0;0,246;87,672;4,476;4,178;0,855;0
"995";0,562;1,123;0,469;4,411;1,531;1,819;80,549;0;6,632;2,905;0
"996";0,183;0,822;0,117;0,448;0,086;0,59;7,34;0;5,492;84,922;0
"997";0;5,785;0,232;4,811;0,746;6,994;13,653;8,252;55,949;3,577;0
"998";0;2,434;0,46;0;0,08;0;12,872;11,154;64,251;8,75;0
"999";0;10,588;0,355;12,935;0,917;1,565;32,464;21,911;12,873;6,391;0
"1000";0,247;0,803;0;2,693;0,442;2,795;28,029;0;61,115;3,875;0
